"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          47, -0.1764441754, 0.0049034153, 0.0000000000, 0.0000000000, 0.0000000000, -0.0060247460, -0.0012573847, -0.1765078171, 0.0000000000, -35.9839347488, -6.9969538281, -6.6138986641, -6.5016359374, -6.4732531293, 0.0000000000, 5.0000000000, 5.0000000000, 0.1885000000
          48, -0.1765950127, 0.0048594996, 0.0000000000, 0.0000000000, 0.0000000000, -0.0059195030, -0.0013065377, -0.1766570299, 0.0000000000, -36.3401640738, -7.0046903924, -6.6203927511, -6.5067444478, -6.4810017697, 0.0000000000, 5.0000000000, 5.0000000000, 0.1921333333
          49, -0.1766340682, 0.0048029097, 0.0000000000, 0.0000000000, 0.0000000000, -0.0058138216, -0.0013644562, -0.1766940866, 0.0000000000, -36.7764707086, -7.0120749304, -6.6270861988, -6.5119860054, -6.4884205144, 0.0000000000, 5.0000000000, 5.0000000000, 0.1960333333
          50, -0.1765771696, 0.0047343586, 0.0000000000, 0.0000000000, 0.0000000000, -0.0057114482, -0.0014309798, -0.1766348303, 0.0000000000, -37.2969572888, -7.0190356285, -6.6339383677, -6.5173499272, -6.4954231304, 0.0000000000, 5.0000000000, 5.0000000000, 0.1996833333
          51, -0.1764413823, 0.0046549172, 0.0000000000, 0.0000000000, 0.0000000000, -0.0056157439, -0.0015056339, -0.1764963533, 0.0000000000, -37.9043008820, -7.0255527793, -6.6408958816, -6.5228306562, -6.5019761029, 0.0000000000, 5.0000000000, 5.0000000000, 0.2035833333
          52, -0.1762443755, 0.0045660032, 0.0000000000, 0.0000000000, 0.0000000000, -0.0055296119, -0.0015876183, -0.1762963634, 0.0000000000, -38.5992666406, -7.0316577110, -6.6478964233, -6.5284262565, -6.5080996854, 0.0000000000, 5.0000000000, 5.0000000000, 0.2074833333
          53, -0.1760038837, 0.0044692561, 0.0000000000, 0.0000000000, 0.0000000000, -0.0054554458, -0.0016759134, -0.1760526417, 0.0000000000, -39.3810243803, -7.0374282346, -6.6548731326, -6.5341368212, -6.5138638650, 0.0000000000, 5.0000000000, 5.0000000000, 0.2111166667
          54, -0.1757372137, 0.0043664815, 0.0000000000, 0.0000000000, 0.0000000000, -0.0053950935, -0.0017693187, -0.1757825473, 0.0000000000, -40.2468698558, -7.0429770419, -6.6617601466, -6.5399625345, -6.5193773388, 0.0000000000, 5.0000000000, 5.0000000000, 0.2150166667
          55, -0.1754607842, 0.0042595816, 0.0000000000, 0.0000000000, 0.0000000000, -0.0053498394, -0.0018665063, -0.1755025554, 0.0000000000, -41.1920236345, -7.0484381705, -6.6684980548, -6.5459021263, -6.5247738177, 0.0000000000, 5.0000000000, 5.0000000000, 0.2189166667
          56, -0.1751898045, 0.0041505140, 0.0000000000, 0.0000000000, 0.0000000000, -0.0053204088, -0.0019660504, -0.1752279345, 0.0000000000, -42.2091826972, -7.0539525134, -6.6750390270, -6.5519517408, -6.5301969705, 0.0000000000, 5.0000000000, 5.0000000000, 0.2228166667
          57, -0.1749379052, 0.0040412503, 0.0000000000, 0.0000000000, 0.0000000000, -0.0053069952, -0.0020664564, -0.1749723754, 0.0000000000, -43.2880654128, -7.0596542439, -6.6813508053, -6.5581043329, -6.5357859488, 0.0000000000, 5.0000000000, 5.0000000000, 0.2267166667
          58, -0.1747167968, 0.0039334981, 0.0000000000, 0.0000000000, 0.0000000000, -0.0053093383, -0.0021664264, -0.1747476411, 0.0000000000, -44.4176642818, -7.0656595845, -6.6874191302, -6.5643499250, -6.5416632455, 0.0000000000, 5.0000000000, 5.0000000000, 0.2303666667
          59, -0.1745364463, 0.0038290747, 0.0000000000, 0.0000000000, 0.0000000000, -0.0053266845, -0.0022644920, -0.1745637562, 0.0000000000, -45.5818863993, -7.0720590111, -6.6932482680, -6.5706765474, -6.5479261717, 0.0000000000, 5.0000000000, 5.0000000000, 0.2345166667
          60, -0.1744047098, 0.0037295654, 0.0000000000, 0.0000000000, 0.0000000000, -0.0053579256, -0.0023593431, -0.1744286271, 0.0000000000, -46.7627429974, -7.0789108266, -6.6988598393, -6.5770716761, -6.5546400039, 0.0000000000, 5.0000000000, 5.0000000000, 0.2386833333
          61, -0.1743273209, 0.0036363442, 0.0000000000, 0.0000000000, 0.0000000000, -0.0054016407, -0.0024498067, -0.1743480320, 0.0000000000, -47.9402697552, -7.0862396585, -6.7042897782, -6.5835241704, -6.5618359499, 0.0000000000, 5.0000000000, 5.0000000000, 0.2423166667
          62, -0.1743079712, 0.0035505269, 0.0000000000, 0.0000000000, 0.0000000000, -0.0054561674, -0.0025348964, -0.1743256991, 0.0000000000, -49.0935502927, -7.0940364775, -6.7095842809, -6.5900262587, -6.5695109073, 0.0000000000, 5.0000000000, 5.0000000000, 0.2462166667
          63, -0.1743484209, 0.0034730687, 0.0000000000, 0.0000000000, 0.0000000000, -0.0055196636, -0.0026137192, -0.1743634209, 0.0000000000, -50.2001075842, -7.1022608972, -6.7147950322, -6.5965754066, -6.5776299777, 0.0000000000, 5.0000000000, 5.0000000000, 0.2503833333
          64, -0.1744485584, 0.0034046467, 0.0000000000, 0.0000000000, 0.0000000000, -0.0055901871, -0.0026855942, -0.1744611095, 0.0000000000, -51.2383732220, -7.1108457318, -6.7199745350, -6.6031755398, -6.5861307696, 0.0000000000, 5.0000000000, 5.0000000000, 0.2545333333
          65, -0.1746065695, 0.0033456864, 0.0000000000, 0.0000000000, 0.0000000000, -0.0056657529, -0.0027500330, -0.1746169667, 0.0000000000, -52.1885634404, -7.1197030556, -6.7251718508, -6.6098377218, -6.5949295191, 0.0000000000, 5.0000000000, 5.0000000000, 0.2584333333
          66, -0.1748191191, 0.0032963667, 0.0000000000, 0.0000000000, 0.0000000000, -0.0057443914, -0.0028067406, -0.1748276655, 0.0000000000, -53.0338810536, -7.1287316289, -6.7304291722, -6.6165798343, -6.6039283715, 0.0000000000, 5.0000000000, 5.0000000000, 0.2626000000
          67, -0.1750815537, 0.0032566279, 0.0000000000, 0.0000000000, 0.0000000000, -0.0058241987, -0.0028556141, -0.1750885534, 0.0000000000, -53.7616084638, -7.1378251804, -6.7357794620, -6.6234254226, -6.6130235311, 0.0000000000, 5.0000000000, 5.0000000000, 0.2662333333
          68, -0.1753881061, 0.0032261798, 0.0000000000, 0.0000000000, 0.0000000000, -0.0059033811, -0.0028967421, -0.1753938564, 0.0000000000, -54.3640208514, -7.1468810252, -6.7412452347, -6.6304015889, -6.6221136142, 0.0000000000, 5.0000000000, 5.0000000000, 0.2704000000
          69, -0.1757321175, 0.0032045298, 0.0000000000, 0.0000000000, 0.0000000000, -0.0059802868, -0.0029303848, -0.1757369027, 0.0000000000, -54.8386592344, -7.1558079921, -6.7468383822, -6.6375363172, -6.6311072931, 0.0000000000, 5.0000000000, 5.0000000000, 0.2743000000
          70, -0.1761062513, 0.0031909994, 0.0000000000, 0.0000000000, 0.0000000000, -0.0060534356, -0.0029569641, -0.1761103364, 0.0000000000, -55.1884321205, -7.1645329510, -6.7525608985, -6.6448555081, -6.6399295302, 0.0000000000, 5.0000000000, 5.0000000000, 0.2779333333
          71, -0.1765027183, 0.0031847574, 0.0000000000, 0.0000000000, 0.0000000000, -0.0061215322, -0.0029770387, -0.1765063441, 0.0000000000, -55.4210877481, -7.1730053603, -6.7584062704, -6.6523797810, -6.6485258886, 0.0000000000, 5.0000000000, 5.0000000000, 0.2818333333
          72, -0.1769134497, 0.0031848526, 0.0000000000, 0.0000000000, 0.0000000000, -0.0061834891, -0.0029912779, -0.1769168286, 0.0000000000, -55.5483950067, -7.1811989998, -6.7643614424, -6.6601216875, -6.6568643709, 0.0000000000, 5.0000000000, 5.0000000000, 0.2857333333
          73, -0.1773303026, 0.0031901948, 0.0000000000, 0.0000000000, 0.0000000000, -0.0062384313, -0.0030004869, -0.1773336140, 0.0000000000, -55.5860428488, -7.1891110905, -6.7704088419, -6.6680835618, -6.6649345108, 0.0000000000, 5.0000000000, 5.0000000000, 0.2896333333
          74, -0.1777452707, 0.0031996562, 0.0000000000, 0.0000000000, 0.0000000000, -0.0062856840, -0.0030055134, -0.1777486595, 0.0000000000, -55.5513650279, -7.1967586462, -6.7765287093, -6.6762559690, -6.6727442553, 0.0000000000, 5.0000000000, 5.0000000000, 0.2935333333
          75, -0.1781506086, 0.0032120423, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063247833, -0.0030072810, -0.1781541828, 0.0000000000, -55.4633451386, -7.2041729174, -6.7827010961, -6.6846173143, -6.6803151393, 0.0000000000, 5.0000000000, 5.0000000000, 0.2974333333
          76, -0.1785390145, 0.0032261548, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063554592, -0.0030067322, -0.1785428446, 0.0000000000, -55.3411183516, -7.2113932102, -6.7889075726, -6.6931346290, -6.6876764895, 0.0000000000, 5.0000000000, 5.0000000000, 0.3013333333
          77, -0.1789037537, 0.0032408455, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063776242, -0.0030047797, -0.1789078743, 0.0000000000, -55.2028019015, -7.2184602626, -6.7951325479, -6.7017653881, -6.6948599609, 0.0000000000, 5.0000000000, 5.0000000000, 0.3055000000
          78, -0.1792387515, 0.0032549898, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063913695, -0.0030023353, -0.1792431616, 0.0000000000, -55.0658410339, -7.2254110089, -6.8013641162, -6.7104604779, -6.7018949721, 0.0000000000, 5.0000000000, 5.0000000000, 0.3094000000
          79, -0.1795387240, 0.0032675456, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063969414, -0.0030002560, -0.1795433895, 0.0000000000, -54.9460499435, -7.2322745919, -6.8075944784, -6.7191679610, -6.7088053834, 0.0000000000, 5.0000000000, 5.0000000000, 0.3133000000
          80, -0.1797992432, 0.0032775766, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063947283, -0.0029993231, -0.1798041001, 0.0000000000, -54.8573740417, -7.2390703385, -6.8138199380, -6.7278374034, -6.7156081956, 0.0000000000, 5.0000000000, 5.0000000000, 0.3172000000
          81, -0.1800168043, 0.0032842602, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063852435, -0.0030002363, -0.1800217620, 0.0000000000, -54.8119798258, -7.2458079144, -6.8200405486, -6.7364243081, -6.7223139811, 0.0000000000, 5.0000000000, 5.0000000000, 0.3218833333
          82, -0.1801888589, 0.0032869052, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063691077, -0.0030035975, -0.1801938040, 0.0000000000, -54.8202169791, -7.2524892093, -6.8262595167, -6.7448941322, -6.7289288592, 0.0000000000, 5.0000000000, 5.0000000000, 0.3255166667
          83, -0.1803138577, 0.0032849725, 0.0000000000, 0.0000000000, 0.0000000000, -0.0063470331, -0.0030098915, -0.1803186593, 0.0000000000, -54.8905234040, -7.2591117117, -6.8324824402, -6.7532254402, -6.7354576243, 0.0000000000, 5.0000000000, 5.0000000000, 0.3296833333
