"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
          80, 0.6046198914, 0.0391624916, 0.0000000000, 0.0000000000, 0.0000000000, 0.0882539288, -0.0136826293, 0.6057323662, 0.0000000000, 15.4387493590, -4.2555643279, -1.2828111723, -1.4504859938, 1.2070388111, 0.0000000000, 5.0000000000, 0.2875059529
          81, 0.5992281632, 0.0382595678, 0.0000000000, 0.0000000000, 0.0000000000, 0.0860990416, -0.0141121970, 0.6002824602, 0.0000000000, 15.6621780565, -4.2624788846, -1.2808770720, -1.4494376234, 1.2001076213, 0.0000000000, 5.0000000000, 0.2912962143
          82, 0.5929574813, 0.0366251411, 0.0000000000, 0.0000000000, 0.0000000000, 0.0834082616, -0.0151938783, 0.5938931904, 0.0000000000, 16.1899029869, -4.2665622019, -1.2811969575, -1.4489071469, 1.1967575860, 0.0000000000, 5.0000000000, 0.2959729144
          83, 0.5899411800, 0.0350203359, 0.0000000000, 0.0000000000, 0.0000000000, 0.0814742581, -0.0165296888, 0.5907484991, 0.0000000000, 16.8456745079, -4.2659223795, -1.2816092530, -1.4477502995, 1.1981599059, 0.0000000000, 5.0000000000, 0.2996258238
          84, 0.5921487742, 0.0340603387, 0.0000000000, 0.0000000000, 0.0000000000, 0.0810291834, -0.0176784374, 0.5928640234, 0.0000000000, 17.3852872912, -4.2637066780, -1.2802436995, -1.4449336967, 1.2001037286, 0.0000000000, 5.0000000000, 0.3030831176
          85, 0.5989583076, 0.0339983728, 0.0000000000, 0.0000000000, 0.0000000000, 0.0820641260, -0.0183336574, 0.5996422439, 0.0000000000, 17.6172639306, -4.2641983398, -1.2772718638, -1.4418288841, 1.1983244049, 0.0000000000, 5.0000000000, 0.3066660609
          86, 0.6078768495, 0.0346788005, 0.0000000000, 0.0000000000, 0.0000000000, 0.0839609617, -0.0184331212, 0.6085861512, 0.0000000000, 17.5287738108, -4.2684864167, -1.2743306238, -1.4411752616, 1.1928466180, 0.0000000000, 5.0000000000, 0.3100898220
          87, 0.6159145806, 0.0356580649, 0.0000000000, 0.0000000000, 0.0000000000, 0.0858353817, -0.0181581175, 0.6166786448, 0.0000000000, 17.2727987816, -4.2742412936, -1.2725329131, -1.4440049655, 1.1870587168, 0.0000000000, 5.0000000000, 0.3135189640
          88, 0.6209226992, 0.0364240882, 0.0000000000, 0.0000000000, 0.0000000000, 0.0869327696, -0.0178314955, 0.6217344694, 0.0000000000, 17.0470347844, -4.2789159491, -1.2715413702, -1.4482902450, 1.1833798427, 0.0000000000, 5.0000000000, 0.3169930704
          89, 0.6223520727, 0.0366204928, 0.0000000000, 0.0000000000, 0.0000000000, 0.0869193491, -0.0177604164, 0.6231755214, 0.0000000000, 16.9946394976, -4.2824019492, -1.2704133594, -1.4508032793, 1.1808206970, 0.0000000000, 5.0000000000, 0.3204143869
          90, 0.6212246991, 0.0361803689, 0.0000000000, 0.0000000000, 0.0000000000, 0.0859687035, -0.0181006084, 0.6220140784, 0.0000000000, 17.1702146207, -4.2861037603, -1.2688507423, -1.4502557145, 1.1772518873, 0.0000000000, 5.0000000000, 0.3239529716
          91, 0.6194761426, 0.0353235915, 0.0000000000, 0.0000000000, 0.0000000000, 0.0846317820, -0.0188017288, 0.6201975027, 0.0000000000, 17.5371788977, -4.2903472556, -1.2673556010, -1.4481251521, 1.1726135988, 0.0000000000, 5.0000000000, 0.3275175770
